i,j,vx,vy
223,21,-0.00685196,-0.00957951
182,-1,-0.0210582,0.00582936
101,79,-0.00371291,0.0538227
199,173,0.0131422,-0.0693572
38,20,-0.0236422,0.0830341
190,96,-0.0378348,0.0619488
33,119,0.041938,0.00633417
179,11,0.0684145,-0.0288963
194,210,-0.0327305,-0.035164
212,222,0.0542406,0.105254
96,188,-0.0130155,-0.0451568
137,180,0.0091052,-0.0819988
137,173,0.0059198,-0.0831403
108,33,0.0682197,-0.0253579
10,192,0.000625334,-0.0523029
189,193,0.0372941,-0.00628084
173,176,0.0290081,-0.0584644
32,126,-0.0281817,0.134389
212,127,0.0541148,-0.0378173
157,100,0.0738269,-0.0568984
36,105,0.0147993,-0.0146499
208,145,0.0688498,0.00926606
87,131,-0.0150865,0.0191594
7,84,-0.0316119,-0.0220307
69,174,-0.0695838,0.0383978
71,18,0.00631743,0.0245159
218,214,0.0917805,-0.0117066
191,147,0.04201,0.0512929
218,46,-0.0584231,0.0329748
168,160,0.000623507,0.0287952
66,45,0.088726,0.0319389
51,70,-0.0333959,-0.063291
53,96,0.0528714,-0.0538709
223,136,-0.00416116,0.029247
194,-1,-0.00351452,0.00864991
25,215,0.0366599,-0.00467226
71,91,0.00450054,0.0196127
97,140,0.00156784,0.0884305
70,207,-0.0568459,-0.100858
125,64,-0.0991195,-0.0297841
99,89,-0.0536809,0.0118239
168,93,0.0831464,0.00536716
-1,50,-0.0371102,-0.133826
158,-1,-0.0398255,0.00892518
109,58,-0.0233284,-0.0883277
154,207,-0.0538831,-0.00585255
143,11,0.051244,0.0559352
23,145,-0.0346014,-0.0682438
178,162,0.0449125,-0.0148976
211,139,0.017536,-0.00774953
42,222,0.0351066,-0.0376672
60,176,0.103571,-0.140896
101,21,-0.0388556,-0.0345648
54,158,-0.0462893,0.0945823
212,191,0.0704684,-0.00982793
202,175,0.0276252,0.0615547
134,51,0.0296781,-0.116355
124,122,0.0033719,0.052179
140,112,-0.0338713,-0.0067069
157,9,0.0014215,-0.0295702
107,165,0.0523415,-0.0511114
212,135,0.077851,-0.0422167
141,179,-0.0375989,-0.0593063
52,178,-0.139007,0.0228895
155,111,-0.124185,0.0306842
146,151,0.0475448,-0.0626785
24,87,-0.092654,-0.028307
184,-1,-0.00824444,-0.00278742
152,85,0.0577664,0.0713611
78,222,-0.0150277,-0.0268917
27,108,0.0583342,0.0149676
223,122,-0.0188692,0.0616503
161,149,-0.00328927,-0.075513
100,122,0.0581542,0.074487
176,198,-0.0749608,-0.0231969
223,126,-0.0344652,0.0740976
86,44,-0.0230586,0.0198945
74,192,-0.0871206,-0.033931
215,144,-0.0238185,0.00379747
156,193,-0.00127655,0.0163699
155,12,0.0419337,0.100403
61,178,0.114829,-0.0141597
56,23,0.00643136,0.0474719
122,197,0.0639053,-0.0017866
197,157,-0.0779045,0.101702
18,130,0.00989139,0.00268448
51,66,0.0377923,-0.0520533
169,112,0.00180198,-0.00492895
10,208,-0.0106844,0.00219839
44,197,-0.0791099,0.132272
107,128,-0.00812257,-0.00753036
200,174,0.0165644,0.0334862
214,204,-0.0550362,-0.00428711
178,142,0.0155695,0.0200378
0,105,0.0930746,-0.110976
4,146,-0.046568,-0.0292003
2,38,-0.0497336,0.00847606
179,96,-0.0172106,0.0223222
130,68,-0.0175051,-0.0405691
17,218,-0.00668974,-0.0420005
35,-1,-0.0152269,0.00670559
76,35,0.0170764,-0.0101183
66,68,0.0140601,0.0455247
186,202,0.0863167,0.0506841
158,186,0.0331567,0.0274989
104,162,0.0440758,0.00108836
134,109,-0.114404,0.0352399
122,56,0.0187655,0.0671383
66,3,-0.0189875,0.0120634
136,13,-0.0408973,0.0541375
119,166,-0.00442528,0.0466726
50,92,0.0652515,0.0272844
18,187,0.0940031,-0.0666463
114,107,0.0267538,0.0199887
192,29,-0.0516231,-0.0639464
89,191,0.0117688,-0.0372051
178,1,-0.0284485,-0.121026
130,216,0.0224985,-0.029745
223,2,-0.021334,0.0436917
10,191,-0.0821433,0.00916265
107,122,-0.0135323,-0.0405225
69,102,-0.0634843,-0.0613117
161,175,-0.060332,0.0186045
13,13,0.0152176,-0.0171186
64,214,-0.121793,-0.0512435
148,102,0.0407139,0.0563933
44,25,0.0126614,0.0252114
107,62,0.0860483,-0.0473513
53,123,0.0401981,0.0374112
184,156,0.0457101,0.0321911
209,77,0.0715285,0.00269543
48,136,0.095897,-0.0317001
36,224,0,0
50,-1,-0.0486984,-0.00970556
57,133,0.0279855,0.0199033
125,34,0.0256803,-0.0416324
104,80,0.0207376,-0.0681168
162,204,-0.0150961,0.0107676
31,145,-0.0633464,-0.00744086
73,15,-0.0323168,0.0305284
190,116,-0.00952683,0.00144686
206,144,-0.00227778,-0.0460872
97,52,-0.0756156,0.0702421
111,24,-0.00507986,-0.0134869
52,141,0.00914452,-0.0609921
55,15,0.0132662,0.00959971
13,19,-0.047155,-0.0207078
66,211,-0.0627832,-0.0805987
125,98,0.0951465,0.0320614
93,88,0.0663275,-0.100229
6,171,-0.0133061,0.0211814
109,11,-0.0557372,-0.0348544
121,54,-0.0630587,-0.0406466
57,11,0.0161219,-0.0256116
49,26,-0.0556538,0.0376598
60,159,0.0171494,-0.0722423
13,203,0.0259355,-0.0642605
148,148,-0.0182702,-0.107007
216,18,0.0202,0.0564288
184,193,0.0899823,0.0381372
4,142,-0.0242386,-0.0338095
208,154,-0.02426,-0.0483652
205,160,-0.00260617,-0.0144025
217,0,-0.0264749,0.0055134
191,51,-0.0130637,-0.0354124
43,182,-0.077436,0.0196627
140,-1,-0.0106528,0.00561923
153,59,0.00745364,-0.107296
162,90,0.00361847,0.0471167
93,102,-0.032991,-0.0839404
1,26,-0.0207405,-0.0509131
57,196,-0.0526757,0.109306
56,212,0.0316835,-0.0240631
58,1,0.104835,0.0432426
125,88,-0.0051118,-0.116196
182,193,0.0247337,-0.0177297
180,198,0.00982961,6.50364e-05
125,139,0.0459743,0.107216
166,79,-0.00570852,0.032928
63,1,0.00532969,-0.0528771
84,186,0.0373615,-0.0150274
212,168,0.091899,-0.00596026
184,20,-0.199027,-0.0373913
26,64,0.0104263,-0.0458043
157,11,0.0558607,0.0614833
123,52,-0.0199815,-0.0417291
193,40,-0.0463048,-0.0494338
112,92,0.0114448,-0.0449704
160,80,-0.0957748,0.0416112
200,58,-0.00179334,0.0712461
4,110,0.0196949,-0.0613502
86,19,0.112801,-0.0690528
29,7,-0.0326182,-0.0273956
51,217,-0.0398946,0.106708
176,103,0.0429456,0.00226561
113,123,-0.0377601,0.0656568
208,47,-0.0986092,0.0300406
138,36,0.00506063,0.0303796
97,224,0,0
133,-1,-0.0343667,-0.0249934
100,90,-0.0543514,0.00562308
154,204,-0.0289855,0.0193963
171,40,-0.075948,-0.0578517
30,96,-0.0809271,0.0659169
195,157,-0.0103752,-0.0750537
221,209,0.0229597,0.0475284
188,182,0.0123801,0.113183
26,182,0.0176564,0.0204931
219,22,0.0505243,0.0685171
34,133,-0.0898804,-0.0418449
31,131,0.0580534,0.00467775
155,21,-0.118178,-0.0724099
6,145,0.0187531,-0.0259029
132,49,0.138614,-0.0625801
23,146,0.0410046,-0.0307681
54,164,-0.0471181,-0.0172162
161,91,-0.0220543,-0.00609082
138,116,-0.0575108,-0.0559125
164,94,0.0219324,0.0019793
66,116,0.0070317,-0.0300134
194,222,-0.0535727,-0.0208419
160,117,-0.0639339,-0.0907594
83,20,0.00861063,0.0182224
3,213,0.0724429,-0.016647
47,59,-0.037829,0.0315664
117,218,-0.00400477,-0.0637857
217,164,-0.00334787,0.0231623
50,200,0.01607,-0.0365689
93,130,0.0250804,0.0274291
25,125,0.00449682,-0.0468639
37,41,-0.0175357,0.0593171
149,108,0.0226746,-0.119461
180,-1,-0.0600985,-0.0237025
27,87,-0.0670229,0.041069
72,11,0.0196019,-0.0963823
163,205,-0.0412956,-0.0117987
75,28,0.0204691,-0.0509585
3,104,-0.034296,0.0584445
119,73,-0.0346673,-0.00147182
83,223,-0.002166,0.0620086
221,94,-0.0328321,0.00483684
120,190,0.053672,0.0159374
169,80,-0.108466,-0.0207774
96,54,-0.016842,0.0429302
9,51,-0.0341229,0.000946648
40,138,-0.0150283,-0.0700651
159,136,0.0412107,-0.0516497
213,191,-0.0265551,-0.027729
154,183,0.0711514,0.0187424
79,30,0.0319662,-0.0349957
68,183,0.0299512,-0.0472712
196,114,0.0359706,-0.0800579
97,133,-0.028669,0.0113343
46,114,0.0135239,0.0862677
26,108,0.00489018,0.0267467
35,221,0.024977,0.0228236
74,92,0.0320757,0.102719
169,195,-0.0784722,-0.0515432
2,167,-0.0609707,-0.040755
105,63,-0.0389162,-0.0528481
39,211,-0.0251076,-0.010615
200,75,0.0764432,0.0398924
57,0,-0.0733738,-0.0220156
108,87,-0.000923554,0.038036
74,58,0.0610066,0.0139299
116,-1,-0.0178803,0.0090254
74,139,0.0788462,-0.00453498
86,77,-0.0497683,0.108953
186,93,0.056821,-0.0811644
45,163,-0.0621266,-0.0962514
95,137,-0.0852869,0.0220432
171,12,0.0142516,0.0293037
69,99,-0.0427802,0.0662893
191,63,0.0420853,0.0368331
115,28,0.0939578,-0.00941327
181,98,-0.0215602,-0.0456923
58,191,0.0142033,0.112073
188,32,0.133157,-0.102141
123,203,0.0573121,-0.0847704
117,142,0.00315291,-0.0526275
27,22,0.0473546,-0.0483135
76,129,0.00522811,-0.00490545
108,5,0.00988033,0.0475137
143,133,0.0182263,0.0624714
28,172,0.0786466,-0.0768449
218,65,-0.0497588,-0.0563955
162,177,0.0462163,0.0597414
41,160,0.102299,-0.0768298
58,110,0.00219706,0.0111169
-1,91,-0.0307638,-0.0637998
-1,67,-0.0129412,-0.0271167
170,114,0.156448,-0.00600729
210,80,0.0857257,-0.043635
162,6,-0.0294827,-0.000189404
168,14,0.0130185,0.0235247
163,41,-0.0284638,0.0418619
149,111,0.0208554,0.0276743
119,144,-0.0462006,-0.0297039
51,-1,-0.0311874,-0.00895209
31,111,-0.0499194,-0.10022
179,31,0.0129266,0.0227395
141,192,-0.00643469,0.0423722
41,223,0.00280957,-0.0255298
66,215,-0.0637236,-0.0532596
176,71,-0.0291948,-0.0364065
151,66,-0.0700043,0.0544281
123,12,-0.0064558,-0.0885845
182,68,0.0232001,0.0482153
53,13,-0.0197474,0.0517543
85,85,-0.0991663,-0.0487259
83,166,-0.0527396,0.0320477
34,168,-0.0291605,0.0460034
36,195,0.0416706,-0.0666386
204,148,-0.00397266,-0.0248417
30,142,-0.0155676,0.00715918
88,179,0.00945815,0.0255495
219,192,0.011761,-0.0218076
45,58,-0.0120108,-0.0343557
204,107,0.0107068,-0.0871203
96,148,0.0472967,0.0854727
144,126,-0.0632101,-0.110519
47,88,0.137548,-0.062649
106,172,-0.093319,0.0623705
202,60,-0.0195506,0.024357
161,130,0.102949,0.094354
154,51,-0.0193993,0.0333004
105,13,-0.0986974,0.0275965
165,143,-0.0641032,0.0213281
191,39,0.0772102,-0.0806851
201,158,-0.000173142,-0.0297889
7,140,-0.00784112,0.0815007
200,-1,-0.00916202,-0.0045056
131,196,-0.0803975,-0.0116897
65,178,0.0154031,0.0175954
85,0,0.0648331,-0.0717889
188,40,0.000676805,-0.0188762
36,93,0.0599479,-0.0248428
64,117,0.0096774,-0.0456099
39,129,-0.0178164,-0.0508631
66,81,0.0155588,-0.0139587
62,40,0.0214351,0.179797
149,201,-0.00970394,0.0119878
31,161,-0.09412,-0.0380644
121,102,-0.00199508,-0.0129568
115,88,-0.0331968,0.0547225
59,144,-0.141137,0.0402721
46,106,0.000542316,-0.0976503
126,217,0.0159567,-0.0827344
75,125,-0.111269,0.0594544
11,155,-0.00385349,0.0126435
69,10,0.0625609,-0.0110903
63,28,-0.0125488,0.0332235
133,135,-0.0265079,-0.0342402
147,155,-0.0240431,0.0779435
6,67,-0.117632,0.00188416
136,73,-0.0951359,-0.070141
102,126,-0.0230501,-0.00348117
52,48,-0.0341322,0.0326166
27,188,-0.163755,0.0288551
10,186,0.0563751,-0.0305405
177,147,-0.0851159,-0.00145408
216,2,0.0176497,0.0104186
176,59,0.0106254,0.0749017
223,30,0.0151259,0.0502003
90,-1,-0.00789832,0.000833393
188,143,-0.00110474,0.0963442
95,45,0.0516757,-0.00669042
29,126,0.0414869,-0.112614
119,224,0,0
56,20,0.0379966,0.101812
17,110,0.028778,-0.0198627
30,36,0.044244,-0.0312502
139,133,-0.0491355,0.110131
17,21,-0.0887286,-0.0349908
28,134,0.0954709,0.00185536
133,63,-0.0104572,-0.0827253
200,74,0.0826529,0.00298254
112,199,0.0394924,-0.0172752
160,130,0.0719414,-0.031807
145,87,0.132157,-0.0173888
16,216,0.0445625,-0.137848
155,221,-0.0416118,-0.049484
127,102,-0.0367901,0.0538592
124,76,0.0322147,-0.00972297
142,122,-0.013065,-0.031014
35,62,0.0229029,-0.00909788
132,109,-0.0191693,0.0463478
163,58,0.186336,0.0377024
194,83,-0.0336273,0.105458
0,46,0.0542682,0.0236147
166,148,-0.0968569,-0.0256519
150,68,0.00163126,0.0235933
87,207,-0.0114146,-0.0940698
54,63,-0.000227715,-0.00992768
65,26,0.0298978,-0.0496474
211,134,-0.035286,-0.0152128
151,21,0.0308773,0.000135633
221,-1,-0.00466131,-0.00914166
204,55,0.0612902,-0.0115419
60,130,-0.0178788,0.0484853
139,180,-0.0837837,-0.0251913
110,187,0.0325954,0.0587616
132,174,0.0258437,1.18866e-05
140,176,0.0010497,0.0102193
132,10,0.0396934,0.132326
47,31,0.0349222,-0.0862212
167,172,0.0782179,0.115239
141,174,0.0349889,0.0296435
75,148,-0.0581697,0.0387045
127,170,-0.0426561,-0.0145665
86,25,-0.0355871,-0.0441945
72,168,-0.0895855,-0.00161079
60,101,0.0101328,0.111025
99,207,-0.0472443,0.00185892
132,76,-0.0709055,-0.0828173
22,183,-0.00503442,-0.0342638
85,158,0.0680404,0.000737282
171,138,-0.052944,0.014337
183,79,-0.0226695,-0.101604
99,119,0.00994061,0.0579952
16,88,0.0149037,-0.0216284
117,156,0.000547975,-0.021059
190,95,-0.00311467,0.0327498
107,57,0.0339659,-0.0125346
63,61,-0.0599378,-0.158771
79,32,0.0999092,-0.0899391
204,73,-0.0121157,0.0659123
186,12,0.0891145,0.0103284
118,68,-0.0130002,0.0143737
2,141,-0.0185228,0.0377104
58,-1,-0.0158898,0.00500594
20,115,0.10793,0.0842074
3,216,0.0445489,-0.108473
124,47,-0.0136406,0.0219391
105,55,0.0372918,-0.00837945
5,217,0.0189812,0.0750127
166,97,0.029677,0.0804945
65,208,-0.0610513,-0.117711
212,18,-1.51049e-05,-0.0288836
64,148,-0.0278046,0.00471225
107,14,0.055077,-0.00609267
139,125,-0.0655186,0.156767
72,24,-0.0234994,-0.0422315
187,92,-0.00198468,-0.00534792
209,206,-0.0892224,0.0541027
186,131,0.0122615,-0.014878
154,88,0.111728,-0.0773503
104,211,-0.0464413,0.0287219
188,66,-0.0159305,-0.0181689
126,72,-0.0620337,0.108139
160,108,-0.0281704,0.0461474
208,144,0.0741094,0.0678215
118,116,0.0450752,-0.048708
73,58,-0.0784743,0.0174394
75,19,-0.0957223,0.00735465
41,178,0.0960522,0.0451338
174,130,0.0278888,0.142004
196,58,0.0569839,-0.0542875
32,166,-0.0790526,0.0476211
213,156,0.0115584,-0.0736582
163,184,-0.0024563,0.0157938
109,52,0.0282141,-0.0266168
112,48,0.0407658,-0.0197502
153,-1,-0.0184279,-0.00499818
149,109,0.0640949,-0.0335973
187,178,0.00642168,-0.0172752
180,141,-0.0130914,0.0977152
132,148,0.0356138,0.00249427
137,111,-0.011585,-0.0184779
8,34,0.0627539,-0.0547181
55,147,0.00554357,0.0970723
36,71,-0.0811591,0.0253529
42,149,0.0424986,0.00247599
129,197,-0.0235399,0.0134673
128,6,0.00667591,-0.0273376
54,145,0.109216,-0.0321048
115,118,-0.00543775,-0.062
167,90,-0.0862796,-0.0382487
187,185,0.178236,0.0688828
148,141,-0.0514006,0.0258242
136,191,0.0897972,0.00916452
92,168,-0.00531996,-0.0281608
188,188,0.0462371,0.0452186
127,200,-0.0216379,-0.0181993
56,58,0.0279952,-0.0640717
54,88,-0.0135137,-0.0139075
98,203,0.00293736,0.0172994
114,156,-0.0145774,-0.00451082
57,109,0.0185256,-0.040282
164,122,0.0718744,-0.0201239
86,163,0.118037,0.028715
11,193,-0.0630958,-0.000250351
215,43,-0.00640937,-0.0413961
2,0,-0.0258293,-0.107637
210,183,0.059221,0.00547221
82,80,0.0223385,-0.0742692
66,-1,-0.00564662,0.0175688
142,132,0.0754335,-0.0220247
136,138,0.0653702,-0.0415224
187,58,0.0426102,0.0198709
-1,119,-0.0278731,0.0195372
18,111,0.028606,-0.0770857
194,189,-0.0396793,0.161992
11,143,-0.0452904,-0.0164691
141,166,0.000165831,-0.0295275
58,133,0.0417502,-0.0172257
167,219,0.0177459,-0.11187
3,218,0.115039,0.0413144
10,120,0.0022668,0.0255923
136,102,-0.03221,-0.0107532
30,122,-0.00867047,-0.0753602
43,216,0.0195294,-0.000710086
196,204,-0.00108256,-0.0972111
54,200,-0.0355428,0.0875693
209,115,0.0758592,0.027426
86,142,0.0428597,0.0517297
197,69,-0.00903825,0.0697727
34,119,0.00150513,0.0807181
2,200,0.0555836,-0.0575296
63,177,0.0619284,0.0768397
37,92,-0.0410228,0.0059582
34,101,0.106434,0.115391
209,132,0.0607522,0.0157313
122,114,-0.0881685,-0.0230533
63,72,-0.151393,-0.0754008
135,48,-0.110206,-0.028294
40,28,0.0505072,0.00594548
6,219,0.0323107,-0.0767689
222,82,-0.0864354,0.00656453
198,-1,-0.028949,-0.0108759
55,134,-0.00618715,0.0901592
107,88,0.020651,-0.0538752
31,15,-0.030604,0.0404074
5,44,0.0484364,-0.0530951
68,177,0.0486739,-0.107755
64,7,0.0949053,-0.0996345
161,200,-0.0546601,-0.00440225
30,82,-0.0284855,-0.0641333
223,207,0.0397855,0.0864112
176,170,-0.0851342,-0.0227014
73,221,-0.0816923,-0.0397863
75,94,-0.0272759,0.0633922
161,109,0.0378752,0.0211368
128,102,0.0424098,-0.0029966
183,5,0.0162347,-0.0628107
82,111,0.045122,0.0237058
194,215,0.0437728,0.0644759
126,160,-0.084782,-0.0156217
52,116,0.0336072,-0.0722175
56,111,0.0501627,0.00551275
40,52,-0.0560677,-0.0206077
198,173,-0.0311654,-0.0835718
26,22,0.071239,-0.0679207
0,106,-0.101121,0.0232762
138,46,0.0125446,0.0351419
52,82,0.0950306,0.00860518
188,172,-0.0538254,0.00642846
71,82,-0.0197351,-0.0507782
71,141,-0.034645,0.0375398
192,74,0.0173367,-0.0141718
115,37,0.0325846,0.0160779
191,170,0.00548587,0.0277052
218,-1,-0.0116859,-0.00455438
177,114,0.0734644,-0.0135
69,127,0.000971247,-0.0299408
164,205,-0.0656666,-0.0636623
80,170,-0.0647287,0.0121372
30,180,0.0396499,0.120223
97,163,-0.043309,0.0726694
51,151,0.0768395,-0.0252674
74,43,0.0281102,0.00834054
15,202,0.00789868,0.0638438
209,185,-0.0405575,-0.0262594
194,91,-0.0525335,-0.0712998
143,57,0.0836073,-0.0264914
106,203,0.0184399,-0.0188537
197,90,-0.132838,0.0260384
107,147,-0.0997561,0.0419728
43,108,-0.0312653,-0.0834886
21,120,-0.0106463,-0.0110253
41,53,-0.00965544,0.00426867
223,61,-0.0258064,0.0442508
85,126,0.054275,0.0346108
51,92,-0.0459048,0.0506777
208,43,0.0890756,-0.0416604
72,36,0.032005,-0.123749
137,224,0,0
185,87,0.0106867,0.0136429
47,176,-0.0546544,0.0567932
32,151,0.0965113,-0.021546
94,193,-0.0505786,-0.0838814
61,123,-0.0746985,0.0240682
22,224,0,0
134,204,-0.0396232,0.00200784
55,149,-0.0430198,-0.0157391
185,-1,-0.0143567,-0.0188688
177,133,0.000607865,0.0130008
106,86,-0.0210955,-0.0405717
170,217,-0.0359782,-0.0252345
26,221,0.0583628,0.0557666
126,126,-0.0221072,-0.00436378
10,62,-0.0294,-0.00829094
207,29,0.0335795,-0.0201115
191,20,0.00347636,-0.000576045
157,202,0.0614657,0.0272354
96,15,0.0277371,0.111057
207,74,-0.0391526,0.0201545
200,20,0.0512263,-0.0155092
147,204,-0.0604829,0.0790817
62,76,-0.00903512,0.00210566
82,107,0.0704814,0.0239683
62,191,0.0437347,0.0293139
91,167,0.0255178,0.0305835
54,5,0.0571301,0.0545397
81,50,-0.077569,0.0826456
11,139,-0.0394656,0.0543965
187,51,0.081195,-0.0339707
95,152,0.107634,0.00642806
11,84,-0.012423,-0.00949998
220,119,0.0226114,-0.0572706
12,58,-0.0531681,-0.0802031
174,203,0.0263988,-0.0375507
156,24,-0.061168,0.0559572
107,173,-0.0620103,0.0527225
107,15,0.0260475,0.0350384
2,6,0.126849,-0.0748947
31,121,0.0191619,-0.0250692
104,72,-0.0386105,-0.0585628
67,-1,-0.0208921,0.00720247
116,55,-0.0294312,0.116727
29,66,0.0257017,0.0156264
112,69,0.0473605,-0.0097793
166,221,-0.04651,-0.112893
1,211,-0.0342615,-0.095201
214,171,-0.0262448,-0.0616561
54,37,0.0649315,-0.0374063
121,73,0.0325328,-0.134323
117,144,-0.0364604,0.0257721
165,216,0.0518056,0.013166
175,20,0.0333629,0.0991808
157,37,-0.00286301,-0.0559982
202,59,0.0276029,0.0529477
181,209,-0.01769,0.0195494
135,179,-0.0406529,0.0494451
159,81,-0.0137757,-0.08007
89,155,-0.102639,0.000132839
4,170,-0.0986664,0.044038
44,134,0.0248089,-0.135814
60,59,0.0362877,0.0499514
190,65,0.134525,-1.43683e-05
137,97,0.0046483,-0.00624209
160,209,-0.00776933,0.0102535
33,90,-0.0200009,0.0758674
177,16,0.0302357,0.0542891
81,72,0.0490527,-0.068048
164,172,0.0585578,-0.0226637
182,13,0.00709354,0.0194764
83,139,-0.0113425,0.0530015
184,71,-0.00187117,-0.0779355
23,76,0.0182568,0.030635
190,17,0.0508662,0.0173137
134,-1,-0.0231735,-0.0325004
50,18,0.0355956,-0.0887046
220,30,-0.013916,-0.0111421
193,84,0.0160692,0.037736
107,134,-0.0630076,-0.00758211
111,141,-0.0280394,-0.0465744
210,50,0.0383811,-0.029406
125,93,0.0652121,0.0257229
110,13,-0.0545924,-0.0161006
82,146,0.0223414,-0.022673
129,156,-0.00361524,0.0512256
38,107,0.01432,-0.0448
156,87,-0.0157226,-0.0456735
163,147,0.0461005,0.0213412
196,10,0.00142623,0.00861731
159,215,-0.13723,-0.0384583
125,177,-0.0553643,-0.0243398
5,49,-0.0454358,-0.085082
45,220,0.00391895,-0.00664605
38,58,0.0764924,0.0117298
0,54,0.0509503,0.0151369
153,87,0.127454,-0.0330759
81,34,0.145415,0.0482331
146,171,0.0740141,-0.00244289
120,50,-0.0900531,-0.0448267
24,143,0.106538,-0.00943167
35,210,0.0361544,0.121813
134,50,0.0545595,0.017129
51,84,0.00346089,-0.0401207
131,188,0.00163285,0.0152233
147,49,-0.0521328,-0.00730391
88,95,0.0562622,0.0416619
133,47,0.0243805,-0.0356126
2,-1,0.00204238,-0.0310143
60,129,0.0438246,0.0100337
196,180,0.0811428,-0.0996273
20,151,0.0638424,0.0845947
40,104,-0.037046,-0.147876
77,28,0.00213037,0.0289776
95,140,-0.0811156,-0.0142816
94,30,0.0433541,0.00403326
164,136,-0.0270772,0.0309782
66,58,-0.0207513,-0.0333926
210,217,0.0254218,0.0641633
56,170,-0.143018,-0.0425205
221,22,0.0342824,-0.0886494
219,204,-0.103993,0.0124808
223,48,0.0116256,0.0903097
205,200,-0.00669437,0.027394
90,161,-0.00969336,0.0318511
123,57,0.0325859,-0.0381958
203,198,0.0137048,0.0084477
194,63,0.0481878,-0.0256342
166,80,0.0316374,-0.077606
143,173,-0.0603429,-0.0290054
173,59,-0.0287562,-0.0305698
45,2,-0.0292121,0.00138113
90,7,-0.00881838,-0.00773352
5,139,0.0249624,-0.0354913
191,29,-0.00219377,-0.00821739
62,8,-0.0131129,0.067212
77,189,-0.0452725,0.0296494
22,18,0.032432,0.073557
105,165,-0.0631391,0.0535414
124,224,0,0
50,20,-0.00231394,-0.129604
0,-1,-0.0189545,0.0102795
106,126,0.00508326,-0.03399
143,103,0.0803492,0.0137923
20,199,-0.0118784,-0.0271875
99,66,-0.0210271,0.0571211
75,81,0.047696,-0.0498552
60,150,-0.0548672,-0.00161513
16,189,-0.0808042,0.0174656
189,80,0.0478256,-0.00548602
113,109,0.0450375,0.0284049
140,38,0.0195532,-0.0284722
62,109,-0.0530696,0.0332842
139,145,0.00196828,-0.0339448
48,97,-0.0679796,-0.0376104
208,139,-0.00689954,0.0379134
196,95,0.0431619,-0.0310236
173,140,0.0451457,-0.0291858
147,87,0.0171678,-0.0312743
144,104,0.02131,-0.0571846
81,37,0.0490438,-0.0165271
41,121,-0.00808618,0.0265774
153,19,0.0346052,0.0344033
138,10,-0.0692979,-0.0979167
111,191,-0.043426,-0.0293871
63,101,0.000144506,-0.0251111
149,203,-0.0135211,0.00206172
5,193,0.0567549,0.178025
90,78,-0.014494,-0.0480765
140,214,0.103045,0.0663837
65,37,0.0375776,-0.0439073
202,159,-0.0368449,0.05674
31,7,-0.060858,0.0387818
25,222,-0.00464203,0.000468043
187,-1,-0.0299058,0.021972
172,0,-0.147578,-0.0558267
204,34,0.00891492,-0.0445248
117,113,0.00255885,0.046864
147,209,0.0325391,0.0381686
45,135,0.00243172,0.0127232
44,18,-0.0133863,-0.0217433
91,190,0.0596885,-0.0806161
163,178,-0.0996111,0.0593325
69,101,-0.110439,0.0439445
156,48,-0.0179751,-0.0284915
193,156,-0.0194749,-0.0740203
221,33,-0.014799,-0.0631708
199,134,0.0255466,0.000971472
84,151,0.0308149,-0.0155712
3,38,0.0528082,0.0353136
214,207,-0.0871964,-0.0118509
61,219,-0.0725353,0.0255257
133,105,-0.00903878,0.0528466
143,36,-0.0237379,0.0528744
159,199,-0.053827,0.0912846
126,0,0.0365919,0.00452594
